"P01";"288";"642";"t";"2015-01-01 03:26:37.197";"2015-01-01 03:28:35.214"
"P01";"290";"642";"t";"2015-01-01 03:28:35.214";"2015-01-01 03:30:33.199"
"P01";"291";"642";"t";"2015-01-01 03:30:33.199";"2015-01-01 03:31:32.2"
"P01";"292";"642";"t";"2015-01-01 03:31:32.2";"2015-01-01 03:32:31.205"
"P01";"293";"642";"t";"2015-01-01 03:32:31.205";"2015-01-01 03:34:29.209"
"P01";"295";"642";"t";"2015-01-01 03:34:29.209";"2015-01-01 03:35:28.202"
"P01";"296";"642";"t";"2015-01-01 03:35:28.202";"2015-01-01 03:36:27.199"
"P01";"295";"642";"t";"2015-01-01 03:36:27.199";"2015-01-01 03:37:26.204"
"P01";"294";"642";"t";"2015-01-01 03:37:26.204";"2015-01-01 03:39:24.207"
"P01";"296";"642";"t";"2015-01-01 03:39:24.207";"2015-01-01 03:40:23.219"
"P01";"298";"642";"t";"2015-01-01 03:40:23.219";"2015-01-01 03:41:22.222"
"P01";"299";"642";"t";"2015-01-01 03:41:22.222";"2015-01-01 03:43:20.225"
"P01";"298";"642";"t";"2015-01-01 03:43:20.225";"2015-01-01 03:44:19.196"
"P01";"299";"642";"t";"2015-01-01 03:44:19.196";"2015-01-01 03:45:18.225"
"P01";"298";"642";"t";"2015-01-01 03:45:18.225";"2015-01-01 03:46:17.221"
"P01";"302";"642";"t";"2015-01-01 03:46:17.221";"2015-01-01 03:47:16.184"
"P01";"301";"642";"t";"2015-01-01 03:47:16.184";"2015-01-01 03:48:15.239"
"P01";"302";"642";"t";"2015-01-01 03:48:15.239";"2015-01-01 03:50:13.221"
"P01";"303";"642";"t";"2015-01-01 03:50:13.221";"2015-01-01 03:51:12.219"
"P01";"304";"642";"t";"2015-01-01 03:51:12.219";"2015-01-01 03:52:11.22"
"P01";"305";"642";"t";"2015-01-01 03:52:11.22";"2015-01-01 03:54:09.224"
"P01";"308";"642";"t";"2015-01-01 03:54:09.224";"2015-01-01 03:55:08.202"
"P01";"309";"642";"t";"2015-01-01 03:55:08.202";"2015-01-01 03:56:07.198"
"P01";"311";"642";"t";"2015-01-01 03:56:07.198";"2015-01-01 03:57:06.204"
"P01";"312";"642";"t";"2015-01-01 03:57:06.204";"2015-01-01 03:59:04.206"
"P01";"313";"642";"t";"2015-01-01 03:59:04.206";"2015-01-01 04:00:03.198"
"P01";"314";"642";"t";"2015-01-01 04:00:03.198";"2015-01-01 04:02:01.202"
"P01";"313";"642";"t";"2015-01-01 04:02:01.202";"2015-01-01 04:03:59.203"
"P01";"315";"642";"t";"2015-01-01 04:03:59.203";"2015-01-01 04:07:55.203"
"P01";"317";"642";"t";"2015-01-01 04:07:55.203";"2015-01-01 04:08:54.203"
"P01";"319";"642";"t";"2015-01-01 04:08:54.203";"2015-01-01 04:09:53.408"
"P01";"318";"642";"t";"2015-01-01 04:09:53.408";"2015-01-01 04:11:51.219"
"P01";"319";"642";"t";"2015-01-01 04:11:51.219";"2015-01-01 04:15:47.191"
"P01";"320";"642";"t";"2015-01-01 04:15:47.191";"2015-01-01 04:17:45.195"
"P01";"323";"642";"t";"2015-01-01 04:17:45.195";"2015-01-01 04:18:44.195"
"P01";"324";"642";"t";"2015-01-01 04:18:44.195";"2015-01-01 04:19:43.22"
"P01";"325";"642";"t";"2015-01-01 04:19:43.22";"2015-01-01 04:20:42.216"
"P01";"324";"642";"t";"2015-01-01 04:20:42.216";"2015-01-01 04:22:40.201"
"P01";"323";"642";"t";"2015-01-01 04:22:40.201";"2015-01-01 04:23:39.213"
"P01";"324";"642";"t";"2015-01-01 04:23:39.213";"2015-01-01 04:26:36.2"
"P01";"323";"642";"t";"2015-01-01 04:26:36.2";"2015-01-01 04:29:33.2"
"P01";"325";"642";"t";"2015-01-01 04:29:33.2";"2015-01-01 04:31:31.201"
"P01";"326";"642";"t";"2015-01-01 04:31:31.201";"2015-01-01 04:32:30.22"
"P01";"327";"642";"t";"2015-01-01 04:32:30.22";"2015-01-01 04:33:29.213"
"P01";"330";"642";"t";"2015-01-01 04:33:29.213";"2015-01-01 04:34:28.202"
"P01";"329";"642";"t";"2015-01-01 04:34:28.202";"2015-01-01 04:35:27.201"
"P01";"332";"642";"t";"2015-01-01 04:35:27.201";"2015-01-01 04:37:25.202"
"P01";"333";"642";"t";"2015-01-01 04:37:25.202";"2015-01-01 04:38:24.203"
"P01";"334";"642";"t";"2015-01-01 04:38:24.203";"2015-01-01 04:43:19.201"
"P01";"335";"642";"t";"2015-01-01 04:43:19.201";"2015-01-01 04:45:17.201"
"P01";"336";"642";"t";"2015-01-01 04:45:17.201";"2015-01-01 04:46:16.209"
"P01";"337";"642";"t";"2015-01-01 04:46:16.209";"2015-01-01 04:47:15.197"
"P01";"338";"642";"t";"2015-01-01 04:47:15.197";"2015-01-01 04:49:13.215"
"P01";"340";"642";"t";"2015-01-01 04:49:13.215";"2015-01-01 04:51:11.202"
"P01";"341";"642";"t";"2015-01-01 04:51:11.202";"2015-01-01 04:59:03.206"
"P01";"344";"642";"t";"2015-01-01 04:59:03.206";"2015-01-01 05:01:01.203"
"P01";"346";"642";"t";"2015-01-01 05:01:01.203";"2015-01-01 05:03:58.203"
"P01";"347";"642";"t";"2015-01-01 05:03:58.203";"2015-01-01 05:04:57.202"
"P01";"348";"642";"t";"2015-01-01 05:04:57.202";"2015-01-01 05:06:55.206"
"P01";"349";"642";"t";"2015-01-01 05:06:55.206";"2015-01-01 05:07:54.241"
"P01";"350";"642";"t";"2015-01-01 05:07:54.241";"2015-01-01 05:10:51.199"
"P01";"351";"642";"t";"2015-01-01 05:10:51.199";"2015-01-01 05:11:50.201"
"P01";"352";"642";"t";"2015-01-01 05:11:50.201";"2015-01-01 05:13:48.199"
"P01";"354";"642";"t";"2015-01-01 05:13:48.199";"2015-01-01 05:17:44.202"
"P01";"355";"642";"t";"2015-01-01 05:17:44.202";"2015-01-01 05:23:38.211"
"P01";"357";"642";"t";"2015-01-01 05:23:38.211";"2015-01-01 05:26:35.199"
